SearchID,Speaker,LeftContext,Codes,RightContext,City
1065,snarg1,1 aux jeux olympique,412,s de1122 Berlin en mille0412 neuf0412 cent trente0,Senegal Dakar
1066,snarg1,quatriame,411, aux jeux olympique0412s de1122 Berlin en mille041,Senegal Dakar
1067,snarg1,hampion local0412 de,1122," course0421 a pied, Louis Garret,",Senegal Dakar
1068,snarg1,un champion local,412," de1122 course0421 a pied, Louis Garret,",Senegal Dakar
1069,snarg1,ses che1212mise,411,"s en soie,",Senegal Dakar
1070,snarg1,nt son vin blanc sec,414,",",Senegal Dakar
1071,snarg1,ses che,1212,"mise0411s en soie,",Senegal Dakar
1072,snarg1,e0422s de1122 gloire,412, de1122 Beaulieu,Senegal Dakar
1073,snarg1,en desespoir0412 de,1122," cause0414, decide a ecrire0411 au Premier Min",Senegal Dakar
1074,snarg1,l0412s titre0422s de,1122, gloire0412 de1122 Beaulieu,Senegal Dakar
1075,snarg1,au cour,412,s de1122 sa tournee de1112 la region en fin da,Senegal Dakar
1076,snarg1,au cour0412s de,1122, sa tournee de1112 la region en fin dannee.,Senegal Dakar
1077,snarg1,"est, en desespoir",412," de1122 cause0414, decide a ecrire0411 au Prem",Senegal Dakar
1078,snarg1,dans une0411 impasse,412, stupide.,Senegal Dakar
1079,snarg1,112 trouver dans une,411, impasse0412 stupide.,Senegal Dakar
1080,snarg1,ns cette0412 commune,411,,Senegal Dakar
1081,snarg1,ecide de1112 faire,411, etape0412 dans cette0412 commune0411,Senegal Dakar
1082,snarg1,112 faire0411 etape,412, dans cette0412 commune0411,Senegal Dakar
1083,snarg1,decide de,1112, faire0411 etape0412 dans cette0412 commune0411,Senegal Dakar
1084,snarg1,Le,1132, Premier Minis0451tre a en effet,Senegal Dakar
1085,snarg1,e1132 village0412 de,1122, Beaulieu est en grand emoi.,Senegal Dakar
1086,snatd1,et Le,1112," Nouvel0411 Obs/, et, et Le1112 Nouvel0411 Observa",Senegal Dakar
1087,snatd1,"ntre0454, LExpress",414,",",Senegal Dakar
1088,snatd1,"4, dans la Depaache",412," du Centre0454, LExpress0414,",Senegal Dakar
1089,snatd1,parus dans le,1114,", dans la Depaache0412 du Centre0454, LExpress0",Senegal Dakar
1090,snatd1,quelque1422s article,422,s,Senegal Dakar
1091,snatd1,"arus, parus, quelque",1422,s article0422s,Senegal Dakar
1092,snatd1,quelque1422s article,452,"s parus, parus, quelque1422s article0422s",Senegal Dakar
1093,snatd1,De plus,414,", quelque1422s article0452s parus, parus, quelque1",Senegal Dakar
1094,snatd1,2 soutien du village,412, entier.,Senegal Dakar
1095,snatd1,Nous avons le,1112, soutien du village0412 entier.,Senegal Dakar
1096,snatd1,nous ne,1112, repondons pas,Senegal Dakar
1097,snatd1,de,1112," la rea/, de1132 la reaction des gens du pays.",Senegal Dakar
1098,snatd1,412 blanche0412 pour,412," circuler,",Senegal Dakar
1099,snatd1,er patte0412 blanche,412," pour0412 circuler,",Senegal Dakar
1100,snatd1,Sil,412, faut montrer patte0412 blanche0412 pour0412 circu,Senegal Dakar
1101,snatd1,2 faut montrer patte,412," blanche0412 pour0412 circuler,",Senegal Dakar
1102,snatd1,Un jeune,412, membre0452 de1122 lopposition aurait declare,Senegal Dakar
1103,snatd1,de1122 provoquer une,412, explosion.,Senegal Dakar
1104,snatd1,risque0422nt de,1122, provoquer une0412 explosion.,Senegal Dakar
1105,snatd1,risque,422,nt de1122 provoquer une0412 explosion.,Senegal Dakar
1106,snatd1,"12 police0414, comme",411," on en a vu a Jonquiare0414,",Senegal Dakar
1107,snatd1,n a vu a Jonquiare,414,",",Senegal Dakar
1108,snatd1,12ment de1112 police,414,", comme0411 on en a vu a Jonquiare0414,",Senegal Dakar
1109,snatd1,"14, un gros detache",312,"ment de1112 police0414, comme0411 on en a vu a Jo",Senegal Dakar
1110,snatd1, detache0312ment de,1112," police0414, comme0411 on en a vu a Jonquiare041",Senegal Dakar
1111,snatd1, detache0312ment de,1112," poli/,",Senegal Dakar
1112,snatd1,"4, un grand detache",312,"ment de1112 poli/,",Senegal Dakar
1113,snatd1,Or,414,", un grand detache0312ment de1112 poli/,",Senegal Dakar
1114,snatd1,est fait pour0412 le,1122, proteger.,Senegal Dakar
1115,snatd1,2 tout est fait pour,412, le1122 proteger.,Senegal Dakar
1116,snatd1,e0412 la plus proche,411,,Senegal Dakar
1117,snatd1,22ment prend contact,421, avec0412 la prefecture0412 la plus proche0411,Senegal Dakar
1118,snatd1,end contact0421 avec,412, la prefecture0412 la plus proche0411,Senegal Dakar
1119,snatd1,le1132 gouverne,1322,ment prend contact0421 avec0412 la prefecture0412,Senegal Dakar
1120,snatd1,412 du Premier Minis,454,"tre,",Senegal Dakar
1121,snatd1,a chaque0412 voyage,412," du Premier Minis0454tre,",Senegal Dakar
1122,snatd1,manifeste1422nt leur,412, colare0413.,Senegal Dakar
1123,snatd1,2nt leur0412 colare,413,0,Senegal Dakar
1124,snatd1, bor0412ds manifeste,1422,nt leur0412 colare0413.,Senegal Dakar
1125,snatd1, de1112 tous les bor,412,ds manifeste1422nt leur0412 colare0413.,Senegal Dakar
1126,snatd1,connaat des barrage,412,s chaque0412 fois,Senegal Dakar
1127,snatd1,mane0411 au village,412, connaat des barrage0412s chaque0412 fois,Senegal Dakar
1128,snatd1,qui mane,411, au village0412 connaat des barrage0412s chaque04,Senegal Dakar
1129,snatd1,lor,412,s des visite0411s officielle0413s?,Senegal Dakar
1130,snatd1,lor0412s des visite,411,s officielle0413s?,Senegal Dakar
1131,snatd1,site0411s officielle,413,s?,Senegal Dakar
1132,snatd1,La cate,411, escarpee du Mont SaintPierre0412,Senegal Dakar
1133,snatd1,du Mont SaintPierre,412,,Senegal Dakar
1134,snatd1,"Comment, en plus",414,",",Senegal Dakar
1135,snatd1,12 de1122 baisser de,1212,puis les elections.,Senegal Dakar
1136,snatd1, ne1122 cesse0412 de,1122, baisser de1212puis les elections.,Senegal Dakar
1137,snatd1,elle0412 la campagne,412, profonde0413.,Senegal Dakar
1138,snatd1,ampagne0412 profonde,413,0,Senegal Dakar
1139,snatd1,Le,1132," maire0412 de1122 Beaulieu, Marc0422 Blanc,",Senegal Dakar
1140,snatd1,Le1132 maire,412," de1122 Beaulieu, Marc0422 Blanc,",Senegal Dakar
1141,snatd1,Le1132 maire0412 de,1122," Beaulieu, Marc0422 Blanc,",Senegal Dakar
1142,snatd1,"e1122 Beaulieu, Marc",422," Blanc,",Senegal Dakar
1143,snatd1,est en re,1212,vanche0412 tras inquiet.,Senegal Dakar
1144,snatd1,est en re1212vanche,412, tras inquiet.,Senegal Dakar
1145,snatd1,La cote,412, du Premier Minis0452tre ne1122 cesse0412 de1122 b,Senegal Dakar
1146,snatd1,412 du Premier Minis,452,tre ne1122 cesse0412 de1122 baisser de1212puis les,Senegal Dakar
1147,snatd1,ut decouvrir0412 ce,1122, quil0411 appelle0412 la campagne0412 profonde04,Senegal Dakar
1148,snatd1,ir0412 ce1122 quil,411, appelle0412 la campagne0412 profonde0413.,Senegal Dakar
1149,snatd1,es circuits habituel,412,s qui tournaient toujour0411s,Senegal Dakar
1150,snatd1,i tournaient toujour,411,s,Senegal Dakar
1151,snatd1,autour,412," des maame0412s ville0412s,",Senegal Dakar
1152,snatd1,autour0412 des maame,412,"s ville0412s,",Senegal Dakar
1153,snatd1,des maame0412s ville,412,"s,",Senegal Dakar
1154,snatd1,veut decouvrir,412, ce1122 quil0411 appelle0412 la campagne0412 pro,Senegal Dakar
1155,snatd1,ce1112 grand honneur,413,?,Senegal Dakar
1156,snatd1,Le,1131," hasar0414d, tout baate0312ment,",Senegal Dakar
1157,snatd1,Le1131 hasar,414,"d, tout baate0312ment,",Senegal Dakar
1158,snatd1,stce0412 qui a donc,412, valu a Beaulieu ce1112 grand honneur0413?,Senegal Dakar
1159,snatd1,son usine0412 de,1122, pate0411s italienne0413s.,Senegal Dakar
1160,snatd1,ine0412 de1122 pate,411,s italienne0413s.,Senegal Dakar
1161,snatd1,pate0411s italienne,413,s.,Senegal Dakar
1162,snatd1,neuf0412 cent trente,412,"six0412,",Senegal Dakar
1163,snatd1,in en mille0412 neuf,412," cent trente0412six0412,",Senegal Dakar
1164,snatd1,quatriame,411, aux jeux olympique0412s de1122 Berlin en mille041,Senegal Dakar
1165,snatd1,1 aux jeux olympique,412,s de1122 Berlin en mille0412 neuf0412 cent trente0,Senegal Dakar
1166,snatd1,oir0412 de1122 cause,414,",",Senegal Dakar
1167,snatd1,decide a ecrire,411, au Premier Minis0452tre pour0412 verifier,Senegal Dakar
1168,snatd1,hampion local0412 de,1122," course0421 a pied, Louis Garret,",Senegal Dakar
1169,snatd1,"anc sec0414, ses che",1212,"mise0411s en soie,",Senegal Dakar
1170,snatd1,"414, ses che1212mise",411,"s en soie,",Senegal Dakar
1171,snatd1,un champion local,412," de1122 course0421 a pied, Louis Garret,",Senegal Dakar
1172,snatd1,de1122 gloire0412 de,1122, Beaulieu,Senegal Dakar
1173,snatd1,nt son vin blanc sec,414,", ses che1212mise0411s en soie,",Senegal Dakar
1174,snatd1,es0452 de1122 gloire,412, de1122 Beaulieu,Senegal Dakar
1175,snatd1,e1122 sa tournee de,1112, la region en fin dannee.,Senegal Dakar
1176,snatd1,"Jusquici, les seul",412,s titres0452 de1122 gloire0412 de1122 Beaulieu,Senegal Dakar
1177,snatd1,les seul0412s titres,452, de1122 gloire0412 de1122 Beaulieu,Senegal Dakar
1178,snatd1,au cour0412s de,1122, sa tournee de1112 la region en fin dannee.,Senegal Dakar
1179,snatd1,au cour,412,s de1122 sa tournee de1112 la region en fin da,Senegal Dakar
1180,snatd1,ecide de1112 faire,411, etape0412 dans cette0412 commune0411,Senegal Dakar
1181,snatd1,112 faire0411 etape,412, dans cette0412 commune0411,Senegal Dakar
1182,snatd1,,412, commune0411,Senegal Dakar
1183,snatd1,ns cette0412 commune,411,,Senegal Dakar
1184,snatd1,Le1132 Premier Minis,451,tre a en effet decide de1112 faire0411 etape041,Senegal Dakar
1185,snabn1,taille0412 politique,414,", dont,",Senegal Dakar
1186,snabn1,0422 dune bataille,412," politique0414, dont,",Senegal Dakar
1187,snain1, dune0412 bataille,412," politique0412 dont,",Senegal Dakar
1188,snain1,"tre0422 d'un, dune",412," bataille0412 politique0412 dont,",Senegal Dakar
1189,snatd1,"en less/, desespoir",412," de1122 cause0414,",Senegal Dakar
1190,snatd1,Il,412," sest, en less/, desespoir0412 de1122 cause0414",Senegal Dakar
1191,snatd1,dans une0411 impasse,412, stupide0413.,Senegal Dakar
1192,snatd1, impasse0412 stupide,413,0,Senegal Dakar
1193,snatd1,112 trouver dans une,411, impasse0412 stupide0413.,Senegal Dakar
1194,snarg1, le1112 sentiment de,1112, se1112 trouver dans une0411 impasse0412 stupide.,Senegal Dakar
1195,snamc1, sentiment de1112 se,1112, trouver dans une0411 impasse0412 stupide0413.,Senegal Dakar
1196,snakg1,ifier si son village,411, etait vraiment une0411 etape0412 necessaire041,Senegal Dakar
1197,snakg1,pour,412, verifier si son village0411 etait vraiment une0,Senegal Dakar
1198,snakg1,411 au Premier Minis,452,tre,Senegal Dakar
1199,snakg1, decide a ecrire,411, au Premier Minis0452tre,Senegal Dakar
1200,snain1, au Premier Ministre,452,,Senegal Dakar
1201,snain1, decide a ecrire,411, au Premier Ministre0452,Senegal Dakar
1202,snain1,oir0412 de1122 cause,414,", decide a ecrire0411 au Premier Ministre0452",Senegal Dakar
1203,snain1,en desespoir0412 de,1122," cause0414, decide a ecrire0411 au Premier Min",Senegal Dakar
1204,snain1,"est, en desespoir",412," de1122 cause0414, decide a ecrire0411 au Prem",Senegal Dakar
1205,snadn1, etait vraiment une,411, etape0412 necessaire0412 dans la tournee prev,Senegal Dakar
1206,snadn1,ifier si son village,411, etait vraiment une0411 etape0412 necessaire041,Senegal Dakar
1207,snabn1,que0412 maire0412 de,1122, Beaulieu ne1112 sait plus a quel0412 saint se111,Senegal Dakar
1208,snabn1,2 de1122 Beaulieu ne,1112, sait plus a quel0412 saint se1112 vouer.,Senegal Dakar
1209,snabn1,ympathique0412 maire,412, de1122 Beaulieu ne1112 sait plus a quel0412 sain,Senegal Dakar
1210,snaat1,ifier si son village,411, etait vraiment une0411 etape0412 necessaire041,Senegal Dakar
1211,snaat1,pour,412, verifier si son village0411 etait vraiment une0,Senegal Dakar
1212,snaas1,oir0412 de1122 cause,414,", decide a ecrire0411 au Premier Minis0452tre",Senegal Dakar
1213,snaas1,en desespoir0412 de,1122," cause0414, decide a ecrire0411 au Premier Min",Senegal Dakar
1214,snaas1,"est, en desespoir",412," de1122 cause0414, decide a ecrire0411 au Prem",Senegal Dakar
1215,snaas1, impasse0412 stupide,413,0,Senegal Dakar
1216,snaas1,Il,412," sest, en desespoir0412 de1122 cause0414, deci",Senegal Dakar
1217,snaad1,pour,412, verifier si son village0411 etait vraiment une0,Senegal Dakar
1218,snaad1, au Premier Ministre,424,,Senegal Dakar
1219,snaad1, decide a ecrire,411, au Premier Ministre0424,Senegal Dakar
1220,snaad1,oir0412 de1122 cause,414,", decide a ecrire0411 au Premier Ministre0424",Senegal Dakar
1221,snaac1,pour,412, verifier si son village0411 etait vraiment une0,Senegal Dakar
1222,snaoc1,411 au Premier Minis,452,tre,Senegal Dakar
1223,snaac1,411 au Premier Minis,454,tre,Senegal Dakar
1224,snaac1, decide a ecrire,411, au Premier Minis0454tre,Senegal Dakar
1225,snaac1,oir0412 de1122 cause,414,", decide a ecrire0411 au Premier Minis0454tre",Senegal Dakar
1226,snaac1,en desespoir0412 de,1122," cause0414, decide a ecrire0411 au Premier Min",Senegal Dakar
1227,snaac1,"est, en desespoir",412," de1122 cause0414, decide a ecrire0411 au Prem",Senegal Dakar
1228,snaac1,Il,412," sest, en desespoir0412 de1122 cause0414, deci",Senegal Dakar
1229,snaac1, impasse0412 stupide,413,0,Senegal Dakar
1230,snaac1,dans une0411 impasse,412, stupide0413.,Senegal Dakar
1231,snaac1,112 trouver dans une,411, impasse0412 stupide0413.,Senegal Dakar
1232,snaac1, sentiment de1112 se,1112, trouver dans une0411 impasse0412 stupide0413.,Senegal Dakar
1233,snaac1, le1112 sentiment de,1112, se1112 trouver dans une0411 impasse0412 stupide04,Senegal Dakar
1234,snaac1,Il0411 a le,1112, sentiment de1112 se1112 trouver dans une0411 impa,Senegal Dakar
1235,snaac1,Il,411, a le1112 sentiment de1112 se1112 trouver dans une,Senegal Dakar
1236,snaac1,a quel0412 saint se,1112, vouer.,Senegal Dakar
1237,snaac1,12 sait plus a quel,412, saint se1112 vouer.,Senegal Dakar
1238,snaac1,2 de1122 Beaulieu ne,1112, sait plus a quel0412 saint se1112 vouer.,Senegal Dakar
1239,snaac1,que0412 maire0412 de,1122, Beaulieu ne1112 sait plus a quel0412 saint se111,Senegal Dakar
1240,snaac1,ympathique0412 maire,412, de1122 Beaulieu ne1112 sait plus a quel0412 sain,Senegal Dakar
1241,snaac1,Le1132 sympathique,412, maire0412 de1122 Beaulieu ne1112 sait plus a que,Senegal Dakar
1242,snaac1,Le,1132, sympathique0412 maire0412 de1122 Beaulieu ne1112,Senegal Dakar
1243,snaac1,"t Mart/, Martinville",413,0,Senegal Dakar
1244,snaac1,ns leglise0412 de,1122," Saint Mart/, Martinville0413.",Senegal Dakar
1245,snaac1,nge dans leglise,412," de1122 Saint Mart/, Martinville0413.",Senegal Dakar
1246,snaac1,11 entame un jeane,412," prolonge dans leglise0412 de1122 Saint Mart/,",Senegal Dakar
1247,snaac1,0411s auraient maame,411, entame un jeane0412 prolonge dans leglise04,Senegal Dakar
1248,snaac1,elque1422s fanatique,411,s auraient maame0411 entame un jeane0412 prolong,Senegal Dakar
1249,snaac1,Quelque,1422,s fanatique0411s auraient maame0411 entame un je,Senegal Dakar
1250,snaac1, au Premier Ministre,423,0,Senegal Dakar
1251,snaac1,0412 journee chaude,411, au Premier Ministre0423.,Senegal Dakar
1252,snaac1,prepare0411nt une,412, journee chaude0411 au Premier Ministre0423.,Senegal Dakar
1253,snaac1,prepare,411,nt une0412 journee chaude0411 au Premier Ministre,Senegal Dakar
1254,snaac1,commune0412s voisine,414,s,Senegal Dakar
1255,snaad1,en desespoir0412 de,1122," cause0414, decide a ecrire0411 au Premier Min",Senegal Dakar
1256,snaad1,"est, en desespoir",412," de1122 cause0414, decide a ecrire0411 au Prem",Senegal Dakar
1257,snaad1,Il,412," sest, en desespoir0412 de1122 cause0414, deci",Senegal Dakar
1258,snaad1, impasse0411 stupide,413,0,Senegal Dakar
1259,snaad1,dans une0411 impasse,411, stupide0413.,Senegal Dakar
1260,snaad1,1212trouver dans une,411, impasse0411 stupide0413.,Senegal Dakar
1261,snaad1,ent de1112 se1112 re,1212,trouver dans une0411 impasse0411 stupide0413.,Senegal Dakar
1262,snaad1, sentiment de1112 se,1112, re1212trouver dans une0411 impasse0411 stupide041,Senegal Dakar
1263,snaad1, le1112 sentiment de,1112, se1112 re1212trouver dans une0411 impasse0411 stu,Senegal Dakar
1264,snaad1,Il0411 a le,1112, sentiment de1112 se1112 re1212trouver dans une041,Senegal Dakar
1265,snaad1,Il,411, a le1112 sentiment de1112 se1112 re1212trouver da,Senegal Dakar
1266,snaad1,a quel0412 saint se,1112, vouer.,Senegal Dakar
1267,snaad1,12 sait plus a quel,412, saint se1112 vouer.,Senegal Dakar
1268,snaad1,2 de1122 Beaulieu ne,1112, sait plus a quel0412 saint se1112 vouer.,Senegal Dakar
1269,snaad1,que0412 maire0412 de,1122, Beaulieu ne1112 sait plus a quel0412 saint se111,Senegal Dakar
1270,snaad1,ympathique0412 maire,412, de1122 Beaulieu ne1112 sait plus a quel0412 sain,Senegal Dakar
1271,snaad1,Le1132 sympathique,412, maire0412 de1122 Beaulieu ne1112 sait plus a que,Senegal Dakar
1272,snaad1,Le,1132, sympathique0412 maire0412 de1122 Beaulieu ne1112,Senegal Dakar
1273,snaad1,22 Saint Martinville,413,0,Senegal Dakar
1274,snaad1,ns leglise0412 de,1122, Saint Martinville0413.,Senegal Dakar
1275,snaad1,"e/, dans leglise",412, de1122 Saint Martinville0413.,Senegal Dakar
1276,snaad1,11 entame un jeane,412," prolonge dans l'e/, dans leglise0412 de1122",Senegal Dakar
1277,snaad1,0411s auraient maame,411," entame un jeane0412 prolonge dans l'e/, dans",Senegal Dakar
1278,snaad1,elque1422s fanatique,411,s auraient maame0411 entame un jeane0412 prolong,Senegal Dakar
1279,snaad1,Quelque,1422,s fanatique0411s auraient maame0411 entame un je,Senegal Dakar
1280,snaad1, au Premier Ministre,1423,0,Senegal Dakar
1281,snaad1,0412 journee chaude,411, au Premier Ministre1423.,Senegal Dakar
1282,snaad1,prepare0411nt une,412, journee chaude0411 au Premier Ministre1423.,Senegal Dakar
1283,snaad1,commune0412s voisine,414,s,Senegal Dakar
1284,snaad1,prepare,411,nt une0412 journee chaude0411 au Premier Ministre,Senegal Dakar
1285,snaad1,ste1422s des commune,412,s voisine0414s,Senegal Dakar
1286,snaad1,ue1112 des activiste,1422,s des commune0412s voisine0414s,Senegal Dakar
1287,snaad1,ndique1312raient que,1112, des activiste1422s des commune0412s voisine0414s,Senegal Dakar
1288,snaas1,dans une0411 impasse,412, stupide0413.,Senegal Dakar
1289,snaas1,112 trouver dans une,411, impasse0412 stupide0413.,Senegal Dakar
1290,snaas1, sentiment de1112 se,1112, trouver dans une0411 impasse0412 stupide0413.,Senegal Dakar
1291,snaas1, le1112 sentiment de,1112, se1112 trouver dans une0411 impasse0412 stupide04,Senegal Dakar
1292,snaas1, (Il) a le,1112, sentiment de1112 se1112 trouver dans une0411 impa,Senegal Dakar
1293,snaas1,a quel0412 saint se,1112, vouer.,Senegal Dakar
1294,snaas1,12 sait plus a quel,412, saint se1112 vouer.,Senegal Dakar
1295,snaas1,2 de1122 Beaulieu ne,1112, sait plus a quel0412 saint se1112 vouer.,Senegal Dakar
1296,snaas1,que0412 maire0412 de,1122, Beaulieu ne1112 sait plus a quel0412 saint se111,Senegal Dakar
1297,snaas1,ympathique0412 maire,412, de1122 Beaulieu ne1112 sait plus a quel0412 sain,Senegal Dakar
1298,snaas1,Le1132 sympathique,412, maire0412 de1122 Beaulieu ne1112 sait plus a que,Senegal Dakar
1299,snaas1,Le,1132, sympathique0412 maire0412 de1122 Beaulieu ne1112,Senegal Dakar
